id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
20648805,Spectacular Park Home with Monument Views and Room for All,11309130,Michael,,"Edgewood, Bloomingdale, Truxton Circle, Eckington",38.91868,-77.00988,Entire home/apt,1299,2,9,2019-06-25,0.39,5,290
20649573,★ CHIC APT W/BALCONY | SPACIOUS FEEL ★ PARKING,27323824,Karl,,"Brightwood Park, Crestwood, Petworth",38.94314,-77.04124,Entire home/apt,124,2,74,2019-07-08,3.24,9,0
20650534,Capitol Hill #2 Intern & Student Housing B&B,146624030,Sireenat,,"Capitol Hill, Lincoln Park",38.87934,-76.98878,Shared room,40,1,33,2019-04-11,1.47,44,332
20652766,"Entire spacious, bright condo in Mt Pleasant, DC",47429487,Kevin,,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",38.93295,-77.03962,Private room,110,14,0,,,1,0
20655123,Rowhouse/Townhouse in Brookland near metro stop.,5374,Essey,,"Edgewood, Bloomingdale, Truxton Circle, Eckington",38.92059,-77.00241,Entire home/apt,125,2,6,2018-12-14,0.28,1,14
20655149,Cozy Private Room at heart of Georgetown on O St,7861668,Robin,,"Georgetown, Burleith/Hillandale",38.90726,-77.06403,Private room,64,5,0,,,1,0
20668927,Private Studio - 420 friendly,76462837,Memunatu,,"Congress Heights, Bellevue, Washington Highlands",38.83281,-76.98862,Entire home/apt,75,2,27,2019-05-13,2.80,1,67
20674075,"Trendy, Modern Bloomingdale Basement Apartment",2828710,Jane Wu,,"Edgewood, Bloomingdale, Truxton Circle, Eckington",38.91422,-77.01139,Entire home/apt,75,3,66,2019-07-13,2.96,1,4
20674290,SERENITY★ WALK TO PARK ★ AMPLE PARKING ★ W/D ★,27323824,Karl,,"Brightwood Park, Crestwood, Petworth",38.94505,-77.04178,Entire home/apt,99,1,53,2019-05-01,2.32,9,0
20675374,Sunny private room in the heart of Adams Morgan,33599706,Priya,,"Kalorama Heights, Adams Morgan, Lanier Heights",38.92023,-77.04519,Private room,80,1,6,2017-10-25,0.26,1,0
20675654,Capitol Hill #3 Intern & Student Housing B&B,146624030,Sireenat,,"Capitol Hill, Lincoln Park",38.87878,-76.9892,Shared room,35,1,6,2019-01-18,0.27,44,346
20675958,Private Large 1 BR Gem in Shaw,186274,Noah And Cara,,"Shaw, Logan Circle",38.91192,-77.01917,Entire home/apt,150,2,0,,,1,0
20676811,Luxurious Master Bedroom in Newly Renovated Home.,7630547,Joel,,"Shaw, Logan Circle",38.91258,-77.02029,Private room,90,5,30,2019-06-28,1.32,3,4
20676989,Capitol Hill 1 br apartment--close to everything!,147952167,Karen,,"Capitol Hill, Lincoln Park",38.89189,-76.98893,Entire home/apt,90,2,38,2019-07-07,1.70,1,173
20678886,Capitol Hill #1 Intern & Student Housing B&B,146624030,Sireenat,,"Capitol Hill, Lincoln Park",38.87885,-76.98942,Shared room,35,1,12,2018-10-14,0.53,44,360
20680489,"Cozy Private Studio by Wharf, Museums & Stadiums",88910560,Valerie,,"Southwest Employment Area, Southwest/Waterfront, Fort McNair, Buzzard Point",38.87337,-77.01798,Entire home/apt,105,2,123,2019-07-12,5.43,1,46
20685727,Capitol Hill #4 Intern & Student Housing B&B,146624030,Sireenat,,"Capitol Hill, Lincoln Park",38.87873,-76.9897,Shared room,35,1,9,2019-04-21,0.41,44,352
20686512,Big house toddler friendly w/garden & free parking,3323814,Gael,,"Union Station, Stanton Park, Kingman Park",38.89313,-76.98934,Entire home/apt,300,2,103,2019-07-07,4.80,2,22
20689293,PRIME TIME Adams Morgan with room for 4,39930655,Nicole,,"Kalorama Heights, Adams Morgan, Lanier Heights",38.92175,-77.04326,Entire home/apt,123,1,145,2019-06-28,6.50,41,323
20693351,Chic 1 BR Rowhouse in Historic Capitol Hill,148101433,Mary,,"Capitol Hill, Lincoln Park",38.88868,-76.99381,Entire home/apt,95,1,121,2019-07-02,5.40,1,39
20695836,Very well located Studio - Dowtown DC,148123256,Vivian,,"West End, Foggy Bottom, GWU",38.90322,-77.05463,Entire home/apt,75,1,2,2017-10-24,0.09,1,0
20705073,"NEW! Rent the whole house, garage, outdoor patio",47900667,Karen,,"Capitol Hill, Lincoln Park",38.88049,-76.99856,Entire home/apt,219,3,10,2019-06-07,0.44,3,275
20710157,Great basement apartment in foodie Heaven,142209899,Kate & Pat,,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",38.93177,-77.02504,Entire home/apt,100,3,42,2019-06-12,2.53,1,65
20720058,Downtown-White House-IDB-Studio in historic bldg,47278829,Susan,,"Downtown, Chinatown, Penn Quarters, Mount Vernon Square, North Capitol Street",38.90461,-77.02832,Entire home/apt,63,60,1,2018-03-15,0.06,11,334
20722572,1 BR Apartment Near Eastern Market/Lincoln Park,95921344,Mike,,"Capitol Hill, Lincoln Park",38.88939,-76.99223,Entire home/apt,120,2,1,2018-10-27,0.11,1,331
20723212,Wonderful modernized 1890s rowhouse,11581366,Matthew,,"Shaw, Logan Circle",38.91128,-77.01999,Entire home/apt,165,2,1,2017-10-22,0.05,2,0
20725105,"Columbia Heights, walk to Metro",44706521,David,,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",38.93135,-77.02429,Private room,50,15,8,2019-06-30,0.52,4,1
20726823,Fabulous location. Private room w/bath and parking,12127899,Victoria,,"Cathedral Heights, McLean Gardens, Glover Park",38.9419,-77.07677,Private room,65,3,52,2019-06-29,3.49,1,310
20728553,Walk Bike Metro Nats Capitol Hill Mall Wharf SW DC,63549807,Sam,,"Southwest Employment Area, Southwest/Waterfront, Fort McNair, Buzzard Point",38.87139,-77.00961,Entire home/apt,89,2,69,2019-03-13,3.06,3,0
20728620,"Private, Renovated Capital Hill 1BR Apt",105339434,Lee,,"Capitol Hill, Lincoln Park",38.8893,-76.98613,Entire home/apt,119,1,149,2019-07-06,6.54,11,46
20729255,ECO-House-8 min Walk to Metro- Free Parking,32374362,Dylan,,"Takoma, Brightwood, Manor Park",38.97977,-77.02225,Private room,39,1,150,2019-01-18,6.82,2,0
20729441,Great location: 1 bedroom w/ washer and dryer,17789858,Adam,,"Edgewood, Bloomingdale, Truxton Circle, Eckington",38.91627,-77.00815,Entire home/apt,82,7,6,2018-07-14,0.27,1,0
20743241,Apartment Just a Bus Ride away from Downtown DC,97003513,Daniel,,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",38.93709,-77.03774,Private room,50,1,1,2017-10-03,0.05,1,0
20743970,"Sunny 2-Bedroom, Heart of Gallery Place/Chinatown!",48864030,Stacia,,"Downtown, Chinatown, Penn Quarters, Mount Vernon Square, North Capitol Street",38.89984,-77.01976,Entire home/apt,215,3,6,2017-11-08,0.27,8,0
20745914,Prime location DC ART Gallery Living,148584427,Destination DC,,"Edgewood, Bloomingdale, Truxton Circle, Eckington",38.91508,-77.00367,Private room,88,1,18,2019-06-21,0.81,3,162
20756988,"Bright & cozy room, walk to metro!",28656254,Stephanie,,"Union Station, Stanton Park, Kingman Park",38.90253,-76.9928,Private room,55,1,9,2017-09-21,0.40,1,0
20767874,Relaxing Cathedral Heights Apartment,15195670,Olu,,"Cathedral Heights, McLean Gardens, Glover Park",38.93364,-77.07391,Entire home/apt,70,2,2,2017-10-07,0.09,1,0
20768166,Quiet Respite in Dupont Circle - Spa Themed Studio,45886959,Dwel,,"Kalorama Heights, Adams Morgan, Lanier Heights",38.91689,-77.04547,Entire home/apt,156,30,8,2019-05-23,0.56,2,0
20769447,Historic Explorations - Capitol Workings,148703825,Zach,,"Capitol Hill, Lincoln Park",38.88966,-76.9935,Entire home/apt,106,2,87,2019-07-02,4.27,1,13
20770418,Art gallery livin baby!!!-minutes from CAPITOL,148584427,Destination DC,,"Edgewood, Bloomingdale, Truxton Circle, Eckington",38.91559,-77.00287,Private room,59,1,9,2019-04-27,0.40,3,72
20771927,Beautiful Modern Downtown Apt w/ Best Location!,43221829,Brandon,,"Downtown, Chinatown, Penn Quarters, Mount Vernon Square, North Capitol Street",38.90022,-77.02281,Entire home/apt,150,1,0,,,1,0
20772004,Bloomingdale Garden Apartment,71811630,Daryl,,"Edgewood, Bloomingdale, Truxton Circle, Eckington",38.9178,-77.0087,Entire home/apt,125,3,17,2019-07-05,0.77,1,161
20773093,The Perfect Corporate or Leisure DuPont Studio,39930655,Nicole,,"Dupont Circle, Connecticut Avenue/K Street",38.91708,-77.03977,Entire home/apt,115,1,96,2019-06-10,4.27,41,319
20773220,Hidden Gem in the Heart of DC,8370872,Dale,,"Shaw, Logan Circle",38.90836,-77.02681,Entire home/apt,120,5,12,2019-07-08,0.54,1,0
20773444,"Historic Cap Hill Restored, Private Luxury Studio",54126082,Jason,,"Union Station, Stanton Park, Kingman Park",38.89379,-76.99926,Entire home/apt,100,1,46,2019-06-29,2.10,9,75
20773747,"4 Unit Apartment building close to Catholic U,",142225426,Rosetta,,"Brookland, Brentwood, Langdon",38.91903,-76.98517,Entire home/apt,90,1,0,,,1,0
20779267,"Luxury Cap Hill Penthouse Apartment, Has It All!",54126082,Jason,,"Union Station, Stanton Park, Kingman Park",38.89231,-76.99744,Entire home/apt,153,1,32,2019-07-07,1.43,9,306
20779465,Beautiful GEM Newly Renovated,148912796,Edith,,"Deanwood, Burrville, Grant Park, Lincoln Heights, Fairmont Heights",38.90204,-76.938,Entire home/apt,89,2,25,2019-05-18,1.14,1,296
20780000,Bright Studio Apartment in Columbia Heights,57563441,Ashley,,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",38.93586,-77.03478,Entire home/apt,68,1,4,2017-12-29,0.19,1,0
20784966,Master Suite in a Charming Shaw Townhouse,15021861,Thomas,,"Shaw, Logan Circle",38.91002,-77.02038,Private room,70,3,2,2018-04-24,0.09,1,0
20788609,"One bedroom (Sep 12- Oct 3rd, downtown, a week min",4070859,Nick,,"Downtown, Chinatown, Penn Quarters, Mount Vernon Square, North Capitol Street",38.9044,-77.0303,Private room,51,15,1,2017-09-08,0.04,1,0
20799145,Capitol Hill - 10 min walk to US Capital Building,85951897,Bao,,"Union Station, Stanton Park, Kingman Park",38.89327,-76.99826,Entire home/apt,250,2,120,2019-06-26,5.51,2,0
20802235,Spacious & Chic unit in best part of DC—Sleeps 1-8,10505685,Michelle,,"Kalorama Heights, Adams Morgan, Lanier Heights",38.92666,-77.04036,Entire home/apt,250,1,102,2019-06-28,4.95,1,163
20808151,Exceptional Suite with private bath *Dupont Circle,100131261,Kerry,,"West End, Foggy Bottom, GWU",38.90789,-77.04748,Private room,140,3,4,2019-05-17,1.11,2,17
20832830,Private Bedroom & Bathroom - 3rd floor Townhouse,9318309,Isis,,"Union Station, Stanton Park, Kingman Park",38.89314,-76.99686,Private room,89,1,15,2019-06-30,0.67,2,1
20833965,Eastern market Condo,1330439,Nikisha,,"Capitol Hill, Lincoln Park",38.88107,-76.99233,Entire home/apt,145,2,1,2017-09-10,0.04,1,0
20835981,Beautiful home in historic Capitol Hill,23983615,Rania,,"Capitol Hill, Lincoln Park",38.88049,-76.98851,Entire home/apt,249,2,41,2019-06-18,1.91,1,360
20836255,Charming cozy Urban Oasis in Bloomingdale,134404664,Felicia,,"Edgewood, Bloomingdale, Truxton Circle, Eckington",38.91269,-77.01071,Entire home/apt,90,2,102,2019-06-22,4.77,1,213
20842495,Beautiful + Sunny Dupont Circle Room,5284303,Maya,,"Dupont Circle, Connecticut Avenue/K Street",38.9114,-77.04917,Private room,70,2,4,2017-09-28,0.18,2,0
20842924,"Walk to Convention/Capital One Arena, Wash DC NW",92781477,Donna,,"Downtown, Chinatown, Penn Quarters, Mount Vernon Square, North Capitol Street",38.90547,-77.01797,Private room,70,1,231,2019-06-24,10.34,7,0
20845336,"Next to American University Park, by the metro",62636873,Aygul,,"Friendship Heights, American University Park, Tenleytown",38.9433,-77.09005,Private room,65,1,5,2017-11-11,0.22,2,0
20845464,"All New 2-BR, Metro 1/2 mile, and Free Parking",8160186,"Steve, Tracy And Katch",,"Union Station, Stanton Park, Kingman Park",38.89274,-76.98136,Entire home/apt,205,3,11,2019-06-22,0.52,34,237
20846063,Private Capitol Hill Housing (Small Dorm -sleep 2),146624030,Sireenat,,"Capitol Hill, Lincoln Park",38.87909,-76.98828,Private room,75,1,14,2019-06-11,0.63,44,365
20846267,Private room Capitol Hill#5 Housing(Sleep 3 ppl),146624030,Sireenat,,"Capitol Hill, Lincoln Park",38.87755,-76.98965,Private room,80,1,25,2019-06-23,1.16,44,360
20847791,Comfy cozy 1 bedroom in townhouse,59876141,Eri,,"Mayfair, Hillbrook, Mahaning Heights",38.90164,-76.95297,Private room,55,2,1,2017-10-22,0.05,1,357
20849583,Capitol Hill Luxury Row Home: 125 D St SE,149624635,Marilyn,,"Capitol Hill, Lincoln Park",38.88564,-77.00451,Entire home/apt,400,2,78,2019-07-03,3.66,1,0
20850080,Designer 2-Bedroom Steps to the DC Streetcar!,3324376,Alex,,"Union Station, Stanton Park, Kingman Park",38.89893,-76.99813,Entire home/apt,199,2,71,2019-06-28,3.50,4,101
20850266,Minutes to the National Mall - 94 Walk Score!,3324376,Alex,,"Union Station, Stanton Park, Kingman Park",38.9008,-76.99683,Entire home/apt,199,2,64,2019-06-27,3.15,4,104
20850507,Midcentury Design in the Heart of DC - 2Bdrm+2Bath,3324376,Alex,,"Union Station, Stanton Park, Kingman Park",38.89911,-76.99653,Entire home/apt,199,2,40,2019-06-10,1.97,4,92
20850591,Stunning DC Home w/ Rooftop Pool - Ideal Location!,3324376,Alex,,"Union Station, Stanton Park, Kingman Park",38.89924,-76.99764,Entire home/apt,199,2,57,2019-06-06,2.67,4,103
20850883,New Spacious Apartment in Trendy Neighborhood,601702,Martin,,"Edgewood, Bloomingdale, Truxton Circle, Eckington",38.91367,-77.01371,Entire home/apt,126,2,34,2019-04-08,1.60,1,9
20857521,"BEAUTIFUL APARTMENT AVAILABLE 21st and M, DUPONT",142449939,Mariam,,"West End, Foggy Bottom, GWU",38.90611,-77.04759,Entire home/apt,95,1,2,2017-09-17,0.09,1,0
20857563,Newly renovated in-law apartment with parking,2611312,Benjamin,,"Brightwood Park, Crestwood, Petworth",38.94908,-77.02518,Entire home/apt,60,3,4,2017-10-27,0.19,1,0
20858361,Two bedroom sunny apartment in the heart of Dupont,67938281,Martha,,"Dupont Circle, Connecticut Avenue/K Street",38.912,-77.04301,Entire home/apt,199,2,69,2019-06-28,3.23,2,122
20859093,Adams Morgan/Dupont Circle/U St. 3 Bedroom house,149715146,Evon,,"Dupont Circle, Connecticut Avenue/K Street",38.91783,-77.03956,Entire home/apt,125,1,7,2017-10-28,0.31,1,0
20861216,Baby & Dog Friendly 3bd  Home With BBQ Mear METRO,3746732,Simcha,,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",38.93493,-77.02854,Entire home/apt,268,2,22,2019-06-11,1.11,3,22
20861422,High-end 1 Bedroom apt next to the White House!!,30283594,Kara,,"Downtown, Chinatown, Penn Quarters, Mount Vernon Square, North Capitol Street",38.90054,-77.03404,Entire home/apt,133,3,0,,,38,355
20861680,Modern 1 bed apt one block from the White House,30283594,Kara,,"Downtown, Chinatown, Penn Quarters, Mount Vernon Square, North Capitol Street",38.89929,-77.03218,Entire home/apt,140,3,1,2018-01-08,0.05,38,160
20872045,"Simple, Contemporary Style at a Hip Artist Loft in DuPont",951005,Aaron,,"Dupont Circle, Connecticut Avenue/K Street",38.91338,-77.04048,Entire home/apt,107,2,9,2019-06-16,0.41,1,0
20873087,"Huge, Historic 1916 Carriage House (2,400sf!)",72471987,King,,"Dupont Circle, Connecticut Avenue/K Street",38.91542,-77.04403,Entire home/apt,349,2,127,2019-07-08,6.17,2,34
20882593,Private room in Petworth with private bath.,1017215,Ryan,,"Brightwood Park, Crestwood, Petworth",38.95358,-77.02429,Private room,90,2,26,2019-05-30,1.94,1,129
20886577,Furnished 1 BR. Basement Apt. in Georgetown,20724798,Jerry,,"Georgetown, Burleith/Hillandale",38.90638,-77.06516,Entire home/apt,139,3,5,2018-05-20,0.31,3,0
20893833,Meridian Hill park spare room,13336164,Liz,,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",38.92067,-77.03596,Private room,50,1,0,,,1,0
20900080,Swann 2 bed 2 bath with pull out couch,40184950,John,,"Dupont Circle, Connecticut Avenue/K Street",38.91511,-77.04326,Entire home/apt,100,1,5,2018-05-09,0.22,3,0
20903243,Quiet private suite in Dupont Circle with balcony,3352439,Rachel,,"Dupont Circle, Connecticut Avenue/K Street",38.91502,-77.042,Private room,85,1,100,2019-06-13,4.64,1,0
20916780,"Shaw District Washington DC Home, Walk to Downtown",122382567,Evolve,,"Shaw, Logan Circle",38.91232,-77.01951,Entire home/apt,414,2,2,2019-06-01,0.28,13,338
20916812,Modern & Zen'd  Out Adams Morgan 1 Bedroom,39930655,Nicole,,"Kalorama Heights, Adams Morgan, Lanier Heights",38.9198,-77.04279,Entire home/apt,145,1,116,2019-06-25,5.25,41,346
20931537,Convenient 1 Bedroom in the Heart of Woodley Park,2131753,Shannon,,"Cleveland Park, Woodley Park, Massachusetts Avenue Heights, Woodland-Normanstone Terrace",38.92473,-77.05268,Entire home/apt,149,30,4,2018-05-18,0.19,18,179
20945085,Stunning 1BR in the Heart of DC - Walk to Metro,40506199,Tom,,"Shaw, Logan Circle",38.90694,-77.03045,Entire home/apt,169,3,5,2018-10-09,0.23,5,0
20948659,Private Basement Studio with Full Kitchen/Bathroom,35480715,Maya,,"Brightwood Park, Crestwood, Petworth",38.95595,-77.01749,Entire home/apt,75,1,217,2019-07-10,9.85,2,11
20955435,Washington's ideal location,3175142,Beatriz,,"Dupont Circle, Connecticut Avenue/K Street",38.91539,-77.04287,Entire home/apt,129,2,36,2019-04-21,1.93,3,260
20957404,"Modern Adams Morgan unit, parking (""Golden Suite"")",14692970,P,,"Kalorama Heights, Adams Morgan, Lanier Heights",38.92621,-77.04052,Entire home/apt,99,4,12,2019-05-22,0.58,11,122
20959620,Unbeatable Stay Alfred at Varsity on K,114353388,Stay Alfred,,"West End, Foggy Bottom, GWU",38.90181,-77.05214,Entire home/apt,999,1,0,,,59,0
20960078,Inviting English basement in Upper Georgetown,150758665,Deirdre,,"Georgetown, Burleith/Hillandale",38.91489,-77.07368,Entire home/apt,87,1,107,2019-01-28,4.85,1,0
20967282,Cozy 1 bedroom in quiet Se neighbor.,143943915,Cornell,,"Douglas, Shipley Terrace",38.85236,-76.9829,Private room,200,1,0,,,1,88
20968665,Ideal DC Location! Shaw/U St./Logan Apartment,94884587,John,,"Howard University, Le Droit Park, Cardozo/Shaw",38.91769,-77.0298,Entire home/apt,86,2,108,2019-06-26,5.08,1,148
20969903,U St/Logan/Shaw- <1.5 Block Metro-English Basement,142639760,Kent,,"Howard University, Le Droit Park, Cardozo/Shaw",38.91704,-77.02597,Private room,129,2,59,2019-07-10,3.81,1,203
20976003,Convenient to U St!,34053322,Marian,,"Howard University, Le Droit Park, Cardozo/Shaw",38.91734,-77.02675,Entire home/apt,110,30,21,2019-04-20,1.30,1,351
20993807,"Cozy, Private. Close to Metro Home | Best of DC",142902723,Gelila,,"Mayfair, Hillbrook, Mahaning Heights",38.89866,-76.9373,Private room,40,20,34,2018-12-22,1.58,2,47
20995225,AU Park/Spring Valley Private Basement Suite,95617504,Marian & Wylie,,"Friendship Heights, American University Park, Tenleytown",38.945,-77.09527,Entire home/apt,115,2,50,2019-06-30,2.32,1,47
20995737,Stylish Condo Near GWU,4962900,Stay Alfred,,"West End, Foggy Bottom, GWU",38.90312,-77.05075,Entire home/apt,999,1,7,2018-07-06,0.40,59,0
20995764,Chic Foggy Bottom Condo,4962900,Stay Alfred,,"West End, Foggy Bottom, GWU",38.90272,-77.05153,Entire home/apt,999,1,6,2018-10-11,0.38,59,13
20995770,"Stylish Foggy Bottom Condo, near GWU",4962900,Stay Alfred,,"West End, Foggy Bottom, GWU",38.9014,-77.05207,Entire home/apt,999,1,7,2019-03-21,0.43,59,33
20995778,"Modern Foggy Bottom Condo, near GWU",4962900,Stay Alfred,,"West End, Foggy Bottom, GWU",38.90103,-77.05151,Entire home/apt,999,1,4,2018-11-18,0.21,59,1
20995784,Comfortable Foggy Bottom Condo,4962900,Stay Alfred,,"West End, Foggy Bottom, GWU",38.90298,-77.05282,Entire home/apt,999,1,1,2018-03-18,0.06,59,3
20995943,Contemporary Stay Alfred at Varsity on K,114353388,Stay Alfred,,"West End, Foggy Bottom, GWU",38.90235,-77.0515,Entire home/apt,999,1,1,2019-06-02,0.68,59,33
20995944,Pleasant Stay Alfred at Varsity on K,114353388,Stay Alfred,,"West End, Foggy Bottom, GWU",38.90253,-77.05278,Entire home/apt,999,1,0,,,59,3
20995945,Terrific Stay Alfred at Varsity on K,114353388,Stay Alfred,,"West End, Foggy Bottom, GWU",38.90101,-77.05264,Entire home/apt,999,1,3,2019-04-10,0.63,59,10
20995946,Superb Stay Alfred at Varsity on K,114353388,Stay Alfred,,"West End, Foggy Bottom, GWU",38.90321,-77.05074,Entire home/apt,999,1,2,2019-05-29,0.60,59,0
20995947,Dazzling Stay Alfred at Varsity on K,114353388,Stay Alfred,,"West End, Foggy Bottom, GWU",38.90311,-77.05062,Entire home/apt,999,1,2,2019-03-05,0.36,59,25
